CODUSU;NRO_HOGAR;REALIZADA;ANO4STRE;TRIMESTRE;REGIONDO;MAS_500DO;AGLOMERADO;PONDERA;IV1ESP;IV1_ESP;IV2ESP;IV3ESP;IV3_ESP;IV4ESP;IV5ESP;IV6ESP;IV7ESP;IV7_ESP;IV81;IV91;IV101;IV111;IV12_1;IV12_2;IV12_3;II11P;II21P;II31P;II3_1P;II4_1P;II4_2P;II4_3P;II51P;II5_1P;II61P0;II6_1P0;II7ESP0;II7_ESP0;II8ESP0;II8_ESP0;II9A00;V1A00;V2A00;V21A00;V22A00;V3A00;V4A00;V5A00;V6A00;V7A00;V8A00;V9A00;V10A00;V11A00;V12A00;V13A00;V14A00;V15A00;V16A00;V17A00;V18A00;V19_A00;V19_B00;IX_TOT00;IX_MEN100;IX_MAYEQ10;ITFFRDO;DECIFRDO;IDECIFRDO;RDECIFRDO;GDECIFRDO;PDECIFRDO;ADECIFRDO;IPCFRDO;DECCFRDO;IDECCFRDO;RDECCFRDO;GDECCFRDO;PDECCFRDO;ADECCFRDO;VII1_1DO;VII1_2DO;VII2_1Q10;VII2_2Q10;VII2_3Q10;VII2_4Q10;IDIMPHQ10
383774;1;1;2014;4;40;S;23;238;1;;3;1;;3;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;6;;1;;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;1;2;4700;02;03;03;02;;03;1566.6666666667;02;02;03;02;;03;2;0;98;0;0;0;00000
383776;1;1;2014;4;43;S;4;622;1;;3;1;;1;1;1;1;;1;1;1;2;2;2;2;3;2;1;1;1;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;0;2;4000;02;02;02;02;;02;2000.0;03;03;03;03;;02;3;0;98;0;0;0;00010
383777;1;1;2014;4;1;S;33;1783;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;4;;1;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;3;0;3;12200;07;;07;07;;07;4066.6666666667;07;;06;06;;07;2;0;98;0;0;0;10100
383778;1;1;2014;4;44;N;20;92;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;3;0;3;7000;04;04;03;;04;02;2333.3333333333;04;04;02;;04;01;1;0;2;3;0;0;00000
383779;1;1;2014;4;1;S;33;1232;1;;3;1;;3;2;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;7000;04;;04;04;;04;3500.0;06;;05;06;;06;2;0;98;0;0;0;00000
383780;1;1;2014;4;40;S;29;358;1;;1;2;;4;2;1;1;;1;2;2;3;2;2;2;1;1;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;1800;01;01;01;01;;01;1800.0;03;03;04;03;;04;1;0;98;0;0;0;00000
383781;1;1;2014;4;42;S;10;405;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;1;1;1;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;0;2;23000;10;10;10;10;;10;11500.0;10;10;10;10;;10;2;0;98;0;0;0;10000
383782;1;1;2014;4;43;S;5;363;1;;3;1;;2;1;1;1;;1;1;2;2;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;5000;02;03;03;02;;02;5000.0;07;08;07;07;;07;1;0;98;0;0;0;00000
383783;1;1;2014;4;1;S;33;92;1;;3;2;;6;2;1;1;;1;1;2;2;2;2;2;3;1;2;0;1;2;2;2;0;2;0;3;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;6500;04;;03;04;;04;2166.6666666667;03;;03;03;;04;2;0;98;0;0;0;00000
383785;1;1;2014;4;1;S;33;979;2;;4;1;;3;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;1;2;2;2;2;3;1;2;9000;05;;05;05;;06;3000.0;05;;05;05;;05;1;0;98;0;0;0;00000
383786;1;1;2014;4;43;N;36;89;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;3;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;12200;07;07;07;;07;07;3050.0;05;05;05;;06;05;1;0;98;0;0;0;10000
383787;1;1;2014;4;40;N;19;209;1;;5;1;;1;1;1;1;;1;1;1;1;2;2;2;5;1;1;1;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;37000;10;10;10;;10;10;18500.0;10;10;10;;10;10;96;0;98;0;0;0;00000
383788;1;1;2014;4;43;N;6;204;2;;4;1;;2;1;1;1;;1;1;1;1;1;2;2;4;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;3;1;2;10100;06;06;06;;07;06;3366.6666666667;06;06;05;;06;05;96;0;1;0;0;0;00000
383789;1;1;2014;4;42;N;26;136;2;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;6;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;7000;04;04;04;;04;04;7000.0;09;09;09;;09;09;1;0;98;0;0;0;00000
383790;1;1;2014;4;44;N;20;101;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;36300;10;10;10;;10;10;9075.0;10;10;09;;10;08;2;0;1;0;0;0;00000
383791;1;1;2014;4;1;S;32;1196;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;1;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;15500;08;;08;08;;07;5166.6666666667;08;;07;08;;05;2;0;1;3;0;0;10000
383792;1;1;2014;4;43;S;4;616;1;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;8500;05;05;05;05;;05;4250.0;07;07;07;07;;07;2;0;98;0;0;0;10000
383793;1;1;2014;4;43;S;13;779;1;;5;1;;3;1;1;1;;1;1;1;2;2;2;2;5;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;6;2;4;18000;09;09;09;09;;09;3000.0;05;05;05;05;;05;96;0;98;0;0;0;00000
383794;1;1;2014;4;42;S;10;559;2;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;18000;09;09;09;09;;09;9000.0;10;10;10;09;;10;2;0;1;0;0;0;00000
383795;1;1;2014;4;1;S;33;826;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;10000;06;;06;06;;06;2000.0;03;;03;03;;03;2;1;98;0;0;0;10000
383796;1;1;2014;4;40;N;19;196;1;;3;1;;2;2;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;2;1;1;7500;04;05;05;;05;05;3750.0;06;06;08;;07;08;1;0;98;0;0;0;00000
383797;1;1;2014;4;1;S;33;572;1;;4;1;;4;1;1;1;;1;1;1;2;2;2;2;4;2;2;0;1;1;2;2;0;2;0;6;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;0;2;6000;03;;03;03;;03;3000.0;05;;05;05;;05;1;0;2;0;0;0;00000
383798;1;1;2014;4;40;S;23;103;1;;3;1;;3;1;1;2;;1;1;1;2;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;42000;10;10;10;10;;10;21000.0;10;10;10;10;;10;2;0;96;0;0;0;00000
383799;1;1;2014;4;40;N;18;292;1;;3;1;;1;1;1;1;;1;1;1;2;2;2;2;3;2;2;0;1;2;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;7950;05;05;05;;05;07;2650.0;04;05;06;;05;07;1;0;98;0;0;0;00000
383800;1;1;2014;4;41;N;7;157;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;1;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;5400;03;03;04;;03;04;2700.0;04;05;06;;05;05;96;0;98;0;0;0;00010
383801;1;1;2014;4;40;N;22;80;1;;3;1;;2;1;1;1;;1;1;1;2;2;2;2;3;2;2;0;1;2;2;2;0;2;0;4;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;4;2;2;5150;03;03;03;;03;03;1287.5;02;02;02;;02;02;2;0;98;0;0;0;00000
383803;1;1;2014;4;44;N;17;206;1;;1;1;;4;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;4000;02;02;01;;02;02;4000.0;06;07;05;;07;06;96;0;98;0;0;0;00000
383804;1;1;2014;4;40;S;23;227;1;;3;2;;2;1;1;1;;1;1;1;1;1;2;2;3;3;2;0;1;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;3500;02;02;02;02;;02;3500.0;06;06;07;06;;07;1;0;98;0;0;0;00000
383806;1;1;2014;4;43;S;2;540;1;;2;1;;1;1;1;1;;1;1;1;3;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;3;1;2;2800;01;01;01;01;;01;933.33333333333;01;01;01;01;;01;1;0;98;0;0;0;00000
383807;2;1;2014;4;42;S;10;570;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;3;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;7900;05;05;05;04;;05;3950.0;06;07;07;06;;07;1;0;98;0;0;0;00000
383808;1;1;2014;4;41;N;12;227;1;;1;2;;4;1;1;1;;1;1;1;1;1;1;2;1;1;2;0;1;2;2;2;0;2;0;1;;2;;1;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2700;01;01;02;;01;02;2700.0;04;05;06;;05;06;1;0;98;0;0;0;00000
383809;1;1;2014;4;42;S;10;237;2;;4;1;;9;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;1;2;2;0;2;0;2;;1;;1;2;1;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;15000;08;08;08;08;;08;15000.0;10;10;10;10;;10;96;0;98;0;0;0;00000
383809;51;1;2014;4;42;S;10;237;2;;4;1;;9;1;1;1;;1;1;1;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;7000;04;04;04;04;;04;7000.0;09;09;09;09;;09;1;0;98;0;0;0;00000
383810;1;1;2014;4;42;S;10;721;2;;3;1;;3;2;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;2;2;14000;08;08;08;08;;08;3500.0;06;06;07;06;;06;96;0;2;0;0;0;00000
383811;1;1;2014;4;43;N;6;175;1;;2;1;;4;1;1;1;;1;1;1;1;2;1;2;2;1;2;0;1;2;2;2;0;2;0;3;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;5000;02;03;03;;03;02;5000.0;07;08;07;;08;07;1;0;98;0;0;0;00000
383813;1;1;2014;4;40;S;23;211;1;;6;1;;1;1;1;1;;1;1;1;1;2;2;2;6;3;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;3;0;3;7400;04;05;05;04;;05;2466.6666666667;04;04;05;04;;06;1;0;98;0;0;0;00000
383814;1;1;2014;4;1;S;32;1612;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;18200;09;;09;09;;08;9100.0;10;;09;10;;08;2;1;98;0;0;0;00000
383816;1;1;2014;4;1;S;32;1016;1;;3;1;;3;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;4;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;7000;04;;04;04;;03;3500.0;06;;05;06;;03;1;0;2;0;0;0;00000
383817;1;1;2014;4;43;S;4;700;1;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;16500;08;09;09;08;;09;5500.0;08;08;08;08;;08;2;0;3;0;0;0;00000
383820;1;1;2014;4;44;N;93;37;1;;6;1;;2;1;1;1;;1;1;1;1;2;2;2;6;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;5100;03;03;02;;03;03;5100.0;08;08;06;;08;07;1;0;98;0;0;0;00000
383821;1;1;2014;4;1;S;33;1552;1;;1;2;;4;1;1;1;;1;1;1;2;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4;2;2;7536;04;;04;04;;04;1884.0;03;;03;03;;03;2;0;1;0;0;0;00000
383822;1;1;2014;4;44;N;31;106;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;2;4;27000;10;10;09;;10;08;4500.0;07;07;05;;08;03;2;0;5;0;0;0;00000
383823;1;1;2014;4;42;S;10;442;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;1;0;1;3100;01;01;01;01;;01;3100.0;05;05;06;05;;06;97;0;98;0;0;0;00000
383825;1;1;2014;4;42;N;27;264;1;;3;1;;2;1;1;1;;1;1;1;2;2;2;2;3;3;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;9500;06;06;06;;06;06;2375.0;04;04;04;;04;05;2;0;3;0;0;0;00000
383827;1;1;2014;4;44;N;9;128;1;;1;1;;1;1;1;1;;1;2;1;2;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;5;3;2;19480;09;09;08;;09;07;3896.0;06;07;05;;07;04;1;5;98;0;0;0;10000
383828;1;1;2014;4;43;S;34;466;1;;3;2;;4;2;1;1;;1;1;1;2;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;;1;;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;3200;02;02;02;02;;02;3200.0;05;06;05;05;;06;1;0;98;0;0;0;00000
383828;2;1;2014;4;43;S;34;466;1;;3;2;;4;2;1;1;;1;1;1;2;2;2;2;1;1;2;0;1;2;2;2;0;2;0;6;;2;;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;3000;01;01;01;01;;01;3000.0;05;05;05;05;;05;1;0;98;0;0;0;00000
383829;1;1;2014;4;44;N;9;118;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;6500;04;04;02;;04;02;6500.0;09;09;07;;09;07;1;0;98;0;0;0;00000
383831;1;1;2014;4;43;N;14;67;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;1;1;2;2;2;2;2;1;1;2;1;2;2;2;2;2;0;2;3200;01;02;02;;02;02;1600.0;02;02;02;;03;03;1;0;2;0;0;0;00000
383833;1;1;2014;4;41;N;12;240;2;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;3;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;8200;05;05;07;;05;07;2050.0;03;03;05;;04;05;2;0;3;0;0;0;00000
383834;1;1;2014;4;40;S;29;361;1;;7;1;;1;1;1;1;;1;1;1;1;2;2;2;7;4;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;10;3;7;31600;10;10;10;10;;10;3160.0;05;06;07;05;;06;2;6;5;0;0;0;10000
383835;1;1;2014;4;42;S;10;401;1;;7;1;;1;1;1;1;;1;1;1;1;2;2;2;7;3;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;40000;10;10;10;10;;10;10000.0;10;10;10;10;;10;2;0;4;0;0;0;00000
383839;1;1;2014;4;42;N;26;131;1;;4;1;;3;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;10000;06;06;06;;06;06;2500.0;04;04;05;;05;04;1;2;98;0;0;0;00000
383840;1;1;2014;4;1;S;32;1835;1;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;17000;09;;08;09;;07;5666.6666666667;08;;08;08;;05;1;0;2;0;0;0;00000
383841;1;1;2014;4;43;N;6;196;1;;2;1;;2;1;1;1;;1;1;1;3;2;2;2;2;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;6500;04;04;04;;04;03;2166.6666666667;03;04;03;;04;03;2;0;98;0;0;0;00000
383845;1;1;2014;4;1;S;33;1646;1;;2;1;;4;1;1;2;;1;1;1;2;2;2;2;2;1;2;0;1;2;2;2;0;2;0;4;;2;;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;3000;01;;01;01;;01;3000.0;05;;04;05;;05;1;0;98;0;0;0;00000
383846;1;1;2014;4;44;N;20;80;1;;5;1;;4;1;1;1;;1;1;1;1;2;2;2;5;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;16530;09;09;07;;09;06;8265.0;09;10;08;;10;07;2;0;98;0;0;0;00000
383847;1;1;2014;4;40;N;22;110;1;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;1;0;1;8000;05;05;05;;05;05;8000.0;09;09;10;;09;10;1;0;98;0;0;0;00000
383848;1;1;2014;4;43;S;13;710;1;;6;1;;2;1;1;1;;1;1;1;2;2;2;2;6;4;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;14500;08;08;08;08;;08;3625.0;06;06;06;06;;06;2;0;3;1;0;0;00000
383851;1;1;2014;4;1;S;33;1076;1;;1;2;;2;1;1;1;;1;2;2;2;2;1;2;1;1;2;0;1;2;2;2;0;2;0;4;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;5;3;2;4000;02;;02;02;;02;800.0;01;;01;01;;01;2;1;98;0;0;0;00000
383854;1;1;2014;4;43;S;34;424;2;;4;1;;3;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;9300;06;06;06;05;;06;4650.0;07;07;07;07;;08;2;0;98;0;0;0;10110
383858;1;1;2014;4;42;S;10;460;2;;3;1;;2;2;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;3;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;3;0;3;10800;06;07;07;06;;07;3600.0;06;06;07;06;;07;1;2;98;0;0;0;00000
383860;1;1;2014;4;44;N;93;50;1;;3;1;;3;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;8300;05;05;03;;05;05;4150.0;07;07;05;;07;06;2;0;98;0;0;0;00000
383862;1;1;2014;4;40;S;23;202;1;;3;1;;2;2;1;1;;1;1;1;1;2;2;2;3;2;2;0;2;2;2;0;0;0;0;2;;2;;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;5;8000;05;05;05;05;;05;1142.8571428571;01;02;02;01;;02;2;0;3;0;0;0;00000
383863;1;1;2014;4;43;S;4;659;1;;1;1;;1;1;2;2;;1;1;2;2;2;2;2;1;1;2;0;1;2;2;2;0;2;0;2;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;4700;02;02;02;02;;02;1175.0;01;02;01;01;;01;1;0;3;0;0;0;00000
383864;1;1;2014;4;41;N;15;174;1;;3;2;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;9000;05;06;07;;06;07;2250.0;03;04;05;;04;05;2;0;98;0;0;0;00000
383865;1;1;2014;4;43;S;5;262;1;;1;1;;4;1;1;1;;1;1;1;3;2;2;2;1;1;2;0;1;2;2;2;0;2;0;2;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;8;2;6;4300;02;02;02;02;;02;537.5;01;01;01;01;;01;2;0;1;0;0;0;00000
383866;1;1;2014;4;42;N;26;125;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;4;1;3;7000;04;04;04;;04;04;1750.0;03;03;03;;03;03;1;2;98;0;0;0;00000
383867;1;1;2014;4;43;S;5;286;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;0;2;2000;01;01;01;01;;01;1000.0;01;01;01;01;;01;2;0;98;0;0;0;00000
383868;1;1;2014;4;1;S;32;1139;2;;4;1;;9;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;2;2;2;0;2;0;2;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;3;0;3;48000;10;;10;10;;10;16000.0;10;;10;10;;10;2;0;96;0;0;0;00000
383869;2;1;2014;4;43;S;13;854;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;1;0;1;5300;03;03;03;03;;03;5300.0;08;08;08;08;;08;1;0;98;0;0;0;00000
383870;1;1;2014;4;40;N;18;195;1;;2;1;;3;1;1;1;;1;1;1;1;1;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;4;2;2;16000;08;09;09;;09;10;4000.0;06;07;08;;07;09;2;0;1;0;0;0;00000
383871;1;1;2014;4;42;S;10;577;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;2;1;2;0;1;1;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;5;0;5;14000;08;08;08;08;;08;2800.0;04;05;05;04;;05;2;0;98;0;0;0;00000
383873;1;1;2014;4;43;N;36;116;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;5700;03;03;03;;03;03;1900.0;03;03;03;;03;02;2;0;98;0;0;0;00000
383874;1;1;2014;4;43;S;4;634;1;;1;3;;4;2;3;2;;1;1;2;2;2;2;2;1;1;2;0;1;2;2;2;0;2;0;6;;2;;1;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;6500;04;04;04;04;;03;2166.6666666667;03;04;03;03;;03;1;0;98;0;0;0;10000
383875;1;1;2014;4;40;N;25;105;2;;1;1;;2;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;2;2;2;0;0;0;0;3;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;10000;06;06;07;;06;07;10000.0;10;10;10;;10;10;1;0;98;0;0;0;00000
