CODUSU;NRO_HOGAR;REALIZADA;ANO4ZADA;TRIMESTRE;REGIONRE;MAS_500;AGLOMERADO;PONDERADO;IV1ERA;IV1_ESP;IV2ESP;IV3;IV3_ESP;IV4ESP;IV5;IV6;IV7;IV7_ESP;IV8ESP;IV9;IV10;IV11;IV12_1;IV12_2;IV12_3;II1_3;II2;II3;II3_1;II4_1;II4_2;II4_3;II53;II5_1;II61;II6_1;II71;II7_ESP;II8ESP;II8_ESP;II9ESP;V1;V2;V21;V22;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19_A;V19_B;IX_TOT;IX_MEN10;IX_MAYEQ10;ITFAYEQ10;DECIFR;IDECIFR;RDECIFR;GDECIFR;PDECIFR;ADECIFR;IPCFFR;DECCFR;IDECCFR;RDECCFR;GDECCFR;PDECCFR;ADECCFR;VII1_1;VII1_2;VII2_1;VII2_2;VII2_3;VII2_4;IDIMPH
364831;1;1;2014;1;43;S;5;273;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;19000;09;10;10;09;;10;6333.3334960938;09;09;09;09;;09;1;0;98;0;0;0;00000
365932;1;1;2014;1;43;S;5;237;1;;5;1;;2;1;1;1;;1;1;1;1;2;2;2;5;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;19300;09;10;10;09;;10;4825.0;08;08;08;08;;08;2;0;1;0;0;0;00000
361890;1;1;2014;1;43;S;5;273;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;7;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;11800;07;08;08;07;;08;3933.3332519531;07;07;07;07;;07;1;0;2;0;0;0;00000
365091;1;1;2014;1;43;S;5;369;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;0;2;12800;08;08;08;08;;08;6400.0;09;09;09;09;;09;96;0;1;2;0;0;00000
364629;1;1;2014;1;43;S;5;327;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;7000;05;05;05;05;;05;2333.3332519531;04;05;04;04;;04;2;0;2;0;0;0;00000
364527;1;1;2014;1;43;S;5;380;2;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;3300;02;02;02;02;;02;3300.0;06;06;06;06;;07;1;0;98;0;0;0;00010
365736;1;1;2014;1;43;S;5;358;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;11000;07;07;07;07;;07;3666.6667480469;07;07;06;07;;07;2;0;1;0;0;0;00000
365980;1;1;2014;1;43;S;5;289;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;7375;05;05;05;05;;05;1843.75;03;04;03;03;;04;2;0;4;0;0;0;00000
365076;1;1;2014;1;43;S;5;380;1;;5;1;;2;1;1;1;;1;1;1;1;2;2;2;5;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;3000;02;02;02;01;;01;3000.0;06;06;05;05;;06;1;0;96;0;0;0;00010
365903;1;1;2014;1;43;S;5;405;2;;1;1;;9;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;;1;;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;4000;02;02;02;02;;02;4000.0;07;07;07;07;;08;1;0;98;0;0;0;00000
362297;1;1;2014;1;43;S;5;315;1;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;9400;06;07;07;06;;06;3133.3332519531;06;06;06;06;;06;2;0;3;0;0;0;00000
363375;1;1;2014;1;43;S;5;291;1;;2;1;;3;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;16000;09;09;09;09;;09;8000.0;10;10;10;10;;10;1;0;98;0;0;0;00000
364405;1;1;2014;1;43;S;5;350;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;6500;04;05;05;04;;05;3250.0;06;06;06;06;;06;1;0;98;0;0;0;00000
365941;1;1;2014;1;43;S;5;396;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;7500;05;05;05;05;;06;3750.0;07;07;07;07;;07;2;0;98;0;0;0;00000
361907;1;1;2014;1;43;S;5;275;1;;1;1;;9;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;13900;08;09;09;08;;09;13900.0;10;10;10;10;;10;1;0;98;0;0;0;00000
362369;1;1;2014;1;43;S;5;362;1;;7;1;;4;1;1;1;;1;1;1;1;2;2;2;7;4;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;27000;10;10;10;10;;10;5400.0;08;09;08;08;;09;96;0;1;0;0;0;00000
364679;1;1;2014;1;43;S;5;417;1;;1;1;;4;1;1;1;;1;1;1;1;2;1;2;1;1;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;7500;05;05;05;05;;06;7500.0;09;10;10;09;;10;1;0;98;0;0;0;00000
364437;1;1;2014;1;43;S;5;510;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;13000;08;08;08;08;;08;3250.0;06;06;06;06;;06;2;0;3;0;0;0;00000
364596;1;1;2014;1;43;S;5;461;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;1;1;1;2;2;2;0;2;0;4;;1;;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;1;0;1;2800;01;02;01;01;;01;2800.0;05;06;05;05;;05;1;0;98;0;0;0;00000
367280;1;1;2014;1;43;S;5;417;1;;2;1;;9;1;1;1;;1;1;1;2;2;2;2;2;1;2;0;1;1;2;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2800;01;02;01;01;;01;2800.0;05;06;05;05;;05;1;0;98;0;0;0;00000
362080;1;1;2014;1;43;S;5;364;1;;7;1;;2;1;1;1;;1;1;1;2;2;2;2;7;5;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;25000;10;10;10;10;;10;5000.0;08;08;08;08;;08;2;0;96;0;0;0;00000
363612;1;1;2014;1;43;S;5;358;1;;2;1;;4;1;1;2;;1;1;2;3;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;3;0;3;6700;04;05;05;04;;05;2233.3332519531;04;04;04;04;;04;1;0;2;0;0;0;00000
364638;1;1;2014;1;43;S;5;437;1;;3;2;;4;2;1;2;;1;2;2;3;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;1;4;7000;05;05;05;05;;05;1400.0;02;03;02;02;;03;2;0;3;0;0;0;00000
364880;1;1;2014;1;43;S;5;358;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;4500;03;03;03;03;;03;1500.0;03;03;02;02;;03;1;0;2;0;0;0;00000
364563;1;1;2014;1;43;S;5;324;1;;4;1;;2;1;1;1;;1;1;1;3;2;2;2;4;1;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;14000;08;09;09;08;;09;4666.6665039063;08;08;08;08;;08;2;0;96;0;0;0;00000
364335;1;1;2014;1;43;S;5;297;1;;1;1;;4;1;1;1;;1;1;1;3;2;2;2;1;1;2;0;1;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;12600;08;08;08;08;;08;4200.0;07;08;07;07;;08;2;0;98;0;0;0;00000
363362;1;1;2014;1;43;S;5;299;1;;4;1;;4;1;1;1;;1;1;1;3;2;2;2;4;4;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;9;0;9;11000;07;07;07;07;;07;1222.2221679688;02;02;02;02;;02;2;0;4;5;6;0;00000
363360;1;1;2014;1;43;S;5;236;1;;2;1;;2;1;1;1;;1;1;1;3;2;2;2;2;2;2;0;1;2;2;2;0;2;0;6;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;4500;03;03;03;03;;03;1500.0;03;03;02;02;;03;2;0;98;0;0;0;00000
363640;1;1;2014;1;43;S;5;233;1;;7;2;;4;1;1;1;;1;1;1;3;2;2;2;7;3;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;10800;07;07;07;07;;07;2700.0;05;05;05;05;;05;1;0;2;0;0;0;00000
365438;1;1;2014;1;43;S;5;267;1;;2;1;;4;1;1;1;;1;1;1;2;2;2;2;2;2;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;0;2;3600;02;02;02;02;;02;1800.0;03;03;03;03;;04;1;0;98;0;0;0;00000
365298;1;1;2014;1;43;S;5;265;1;;2;1;;4;1;1;1;;1;1;1;3;2;2;2;2;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2;2;6000;04;04;04;04;;04;1500.0;03;03;02;02;;03;1;0;2;0;0;0;00000
366045;1;1;2014;1;43;S;5;270;1;;1;1;;4;2;1;1;;1;1;1;3;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;8000;05;06;06;05;;06;8000.0;10;10;10;10;;10;1;0;97;0;0;0;00000
363238;1;1;2014;1;43;S;5;210;1;;3;1;;4;1;1;1;;1;1;1;2;2;1;2;3;2;2;0;1;1;2;2;0;1;1;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;14500;08;09;09;08;;09;7250.0;09;10;09;09;;09;1;0;97;0;0;0;11000
364747;1;1;2014;1;43;S;5;251;1;;6;1;;2;1;1;1;;1;1;1;2;2;1;2;6;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;27200;10;10;10;10;;10;5440.0;08;09;08;08;;09;2;0;3;0;0;0;00000
362214;1;1;2014;1;43;S;5;193;1;;2;1;;2;1;1;1;;1;1;1;2;2;1;2;2;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;15000;09;09;09;08;;09;5000.0;08;08;08;08;;08;1;0;2;3;0;0;00000
366676;1;1;2014;1;43;S;5;228;1;;2;1;;2;1;1;1;;1;1;2;3;2;1;2;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;16500;09;09;09;09;;09;5500.0;08;09;09;08;;09;3;0;1;0;0;0;00000
363489;1;1;2014;1;43;S;5;236;1;;2;1;;4;1;1;1;;1;1;1;2;2;1;2;2;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;3200;02;02;02;02;;02;3200.0;06;06;06;06;;06;96;0;97;0;0;0;00010
365682;1;1;2014;1;43;S;5;236;1;;2;1;;4;1;1;1;;1;1;2;2;2;1;2;2;1;2;0;1;2;2;2;0;2;0;1;;2;;1;2;1;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;3200;02;02;02;02;;02;3200.0;06;06;06;06;;06;1;0;97;0;0;0;00000
367311;1;1;2014;1;43;S;5;191;1;;1;1;;4;1;1;1;;1;1;1;3;2;1;2;1;1;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;2360;01;01;01;01;;01;1180.0;02;02;02;02;;02;1;0;2;0;0;0;00000
365815;1;1;2014;1;43;S;5;722;1;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;10000;07;07;07;06;;07;5000.0;08;08;08;08;;08;1;0;2;0;0;0;00000
364200;1;1;2014;1;43;S;5;724;1;;2;1;;4;1;1;1;;1;1;2;3;2;2;2;2;2;2;0;1;1;2;2;0;2;0;6;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;8500;06;06;06;06;;06;2125.0;04;04;04;04;;04;1;0;98;0;0;0;00000
364889;1;1;2014;1;43;S;5;567;2;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;3500;02;02;02;02;;02;1166.6666259766;02;02;02;02;;02;1;0;98;0;0;0;00000
366581;1;1;2014;1;43;S;5;685;1;;1;1;;4;1;1;1;;1;1;1;3;2;1;2;1;1;2;0;1;2;2;2;0;2;0;6;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;3330;02;02;02;02;;02;1110.0;02;02;02;02;;02;2;0;98;0;0;0;00000
363013;1;1;2014;1;43;S;5;590;1;;1;2;;4;2;1;1;;1;1;2;3;1;1;2;1;1;2;0;1;2;2;2;0;2;0;2;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;1;4;4460;03;03;03;03;;03;892.0;01;01;01;01;;01;1;0;2;0;0;0;00000
366606;1;1;2014;1;43;S;5;763;1;;2;2;;4;1;1;1;;1;1;2;3;2;1;2;2;2;2;0;1;1;2;2;0;2;0;2;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;3;2;5610;04;04;04;04;;04;1122.0;02;02;02;02;;02;2;0;98;0;0;0;00000
364943;1;1;2014;1;43;S;5;775;1;;1;2;;4;2;1;1;;1;1;1;3;2;1;2;1;1;2;0;1;2;2;2;0;2;0;2;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;4000;02;02;02;02;;02;4000.0;07;07;07;07;;08;1;0;98;0;0;0;00000
365073;1;1;2014;1;43;S;5;602;1;;1;1;;4;1;1;1;;1;1;2;3;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;3;2;3610;02;02;02;02;;02;722.0;01;01;01;01;;01;2;0;98;0;0;0;00000
367688;1;1;2014;1;43;S;5;337;1;;3;2;;4;2;1;1;;1;1;2;3;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;1;4;12400;08;08;08;08;;08;2480.0;05;05;04;04;;05;2;0;3;0;0;0;00000
366579;1;1;2014;1;43;S;5;378;2;;3;3;;4;2;2;1;;1;2;2;3;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;1;5;4480;03;03;03;03;;03;746.66668701172;01;01;01;01;;01;2;0;1;0;0;0;00000
365209;2;1;2014;1;43;S;5;247;1;;3;2;;4;2;1;1;;1;1;2;3;2;2;2;3;3;2;0;1;2;2;2;0;2;0;6;;2;;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;4370;03;03;03;02;;03;1092.5;02;02;02;02;;02;2;0;4;0;0;0;00000
363987;1;1;2014;1;43;S;5;297;1;;3;2;;4;2;1;1;;1;1;1;3;2;2;2;3;2;2;0;1;2;2;2;0;2;0;2;;2;;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;1;5;8310;06;06;06;06;;06;1385.0;02;03;02;02;;02;2;0;3;0;0;0;00000
362356;2;1;2014;1;43;S;5;273;1;;2;1;;4;2;2;1;;1;2;2;3;2;2;2;2;2;2;0;1;2;2;2;0;2;0;2;;2;;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;7170;05;05;05;05;;05;1792.5;03;03;03;03;;03;2;0;3;4;0;0;00000
363936;1;1;2014;1;43;S;5;263;1;;3;2;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;2970;02;02;02;01;;01;742.5;01;01;01;01;;01;2;0;3;0;0;0;00000
365838;1;1;2014;1;43;S;5;314;1;;1;2;;4;2;3;2;;2;0;0;0;2;2;2;1;1;2;0;2;2;2;0;0;0;0;6;;4;NO COCINA;4;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1500;01;01;01;01;;01;1500.0;03;03;02;02;;03;1;0;98;0;0;0;00000
364164;1;1;2014;1;43;S;5;461;1;;3;2;;4;2;1;1;;1;1;1;3;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;12500;08;08;08;08;;08;3125.0;06;06;06;06;;06;2;0;98;0;0;0;00000
364986;1;1;2014;1;43;S;5;384;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;11500;07;08;08;07;;08;2875.0;05;06;05;05;;06;2;0;98;0;0;0;00000
365645;1;1;2014;1;43;S;5;440;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;24000;10;10;10;10;;10;6000.0;09;09;09;09;;09;2;0;98;0;0;0;00000
365391;1;1;2014;1;43;S;5;354;1;;2;2;;4;2;3;3;;1;1;2;3;2;1;2;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;8700;06;06;06;06;;06;4350.0;07;08;07;07;;08;2;0;98;0;0;0;00000
364634;1;1;2014;1;43;S;5;414;1;;3;1;;4;1;1;1;;1;1;1;2;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;1;5;6000;04;04;04;04;;04;1000.0;01;02;01;01;;01;2;0;98;0;0;0;00000
366903;1;1;2014;1;43;S;5;384;1;;2;2;;4;2;2;1;;1;1;2;3;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;4100;02;03;03;02;;03;1025.0;02;02;01;01;;02;2;0;98;0;0;0;00000
367368;1;1;2014;1;43;S;5;263;1;;1;2;;4;2;2;3;;1;1;2;2;2;2;2;1;1;2;0;1;2;2;2;0;2;0;2;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2;2;5740;04;04;04;04;;04;1435.0;02;03;02;02;;03;2;0;98;0;0;0;00000
363032;1;1;2014;1;43;S;5;291;2;;2;1;;4;1;1;1;;1;1;1;3;2;2;2;2;2;2;0;1;1;2;2;0;2;0;2;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;7;3;4;10310;07;07;07;07;;07;1472.8571777344;02;03;02;02;;03;2;0;3;4;0;0;00000
365349;1;1;2014;1;43;S;5;291;2;;2;1;;4;1;1;1;;1;1;1;2;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;7;1;6;12000;08;08;08;07;;08;1714.2857666016;03;03;03;03;;03;3;0;4;0;0;0;00000
366164;1;1;2014;1;43;S;5;373;1;;1;1;;4;1;1;1;;1;1;1;3;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;4500;03;03;03;03;;03;4500.0;08;08;08;07;;08;1;0;98;0;0;0;00000
362673;1;1;2014;1;43;S;5;261;1;;1;2;;4;2;1;1;;1;1;1;3;2;1;2;1;1;2;0;1;2;2;1;1;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;5500;04;04;04;03;;04;1375.0;02;02;02;02;;02;2;0;1;0;0;0;00000
366370;1;1;2014;1;43;S;5;236;1;;2;2;;4;2;1;1;;1;1;1;3;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;6;2;4;5110;03;04;03;03;;04;851.66668701172;01;01;01;01;;01;2;0;98;0;0;0;00000
362974;1;1;2014;1;43;S;5;330;1;;7;1;;4;1;1;1;;1;1;1;3;2;2;2;7;2;1;1;1;1;1;2;0;2;0;1;;2;;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;4500;03;03;03;03;;03;1500.0;03;03;02;02;;03;2;0;1;0;0;0;00000
363680;1;1;2014;1;43;S;5;259;1;;2;1;;4;2;1;2;;1;1;2;3;2;2;2;2;2;2;0;1;2;1;2;0;2;0;6;;2;;1;1;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;5;3;2;3980;02;02;02;02;;02;796.0;01;01;01;01;;01;1;0;2;0;0;0;00000
365722;1;1;2014;1;43;S;5;186;1;;1;2;;4;2;1;1;;1;1;1;3;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;3;2;4800;03;03;03;03;;03;960.0;01;02;01;01;;01;2;0;98;0;0;0;00000
364170;1;1;2014;1;43;S;5;191;1;;1;2;;4;2;2;1;;1;2;2;3;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;1;4;4540;03;03;03;03;;03;908.0;01;01;01;01;;01;1;0;98;0;0;0;00000
364983;1;1;2014;1;43;S;5;162;1;;3;1;;4;1;1;1;;1;1;1;3;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;1;5;18000;09;09;09;09;;10;3000.0;06;06;05;05;;06;1;0;3;5;0;0;00000
366634;1;1;2014;1;43;S;5;219;1;;1;2;;4;2;1;1;;1;1;1;3;2;2;2;1;1;2;0;1;2;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;3800;02;02;02;02;;02;3800.0;07;07;07;07;;07;1;0;98;0;0;0;00000
363980;1;1;2014;1;43;S;5;267;1;;3;1;;4;2;1;1;;1;1;1;3;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;13200;08;08;08;08;;08;2640.0;05;05;05;05;;05;2;0;3;0;0;0;00000
367084;1;1;2014;1;43;S;5;231;1;;2;2;;4;2;1;1;;1;2;1;3;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;11;2;9;6600;04;05;05;04;;05;600.0;01;01;01;01;;01;2;0;4;0;0;0;00000
362376;1;1;2014;1;43;S;5;199;1;;2;2;;4;2;1;1;;1;1;2;3;2;2;2;2;1;2;0;1;2;2;2;0;2;0;2;;2;;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;0;2;3200;02;02;02;02;;02;1600.0;03;03;02;03;;03;2;0;1;0;0;0;00000
367397;1;1;2014;1;43;S;5;162;1;;2;2;;4;2;1;1;;1;1;1;3;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;4;2;2830;01;02;02;01;;01;471.66665649414;01;01;01;01;;01;1;0;98;0;0;0;00000
