CODUSU;ANO4;TRIMESTRE;NRO_HOGAR;REALIZADA;REGION;MAS_500;AGLOMERADO;PONDERA;IV1;IV1_ESP;IV2;IV3;IV3_ESP;IV4;IV5;IV6;IV7;IV7_ESP;IV8;IV9;IV10;IV11;IV12_1;IV12_2;IV12_3;II1;II2;II3;II3_1;II4_1;II4_2;II4_3;II5;II5_1;II6;II6_1;II7;II7_ESP;II8;II8_ESP;II9;V1;V2;V2_02;V2_03;V21_01;V22_01;V3;V4;V5_02;V5_03;V6;V7;V8;V9;V10;V11_01;V11_02;V12;V13;V14;V15;V16;V17;V18;V19_A;V19_B;IX_TOT;IX_MEN10;IX_MAYEQ10;ITF;DECIFR;IDECIFR;RDECIFR;GDECIFR;PDECIFR;ADECIFR;IPCF;DECCFR;IDECCFR;RDECCFR;GDECCFR;PDECCFR;ADECCFR;PONDIH;VII1_1;VII1_2;VII2_1;VII2_2;VII2_3;VII2_4;V5_01;V21_02;V21_03;V22_02;V22_03;V2_01
TQRMNOQVTHKNOMCDEIIAD00869881;2025;4;1;1;1;S;32;3984;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;4;electricidad;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;2500000;8;;8;8;;7;2500000;10;;10;10;;9;6278;1;0;98;0;0;0;2;2;2;2;2;0
TQRMNOSWTHKNOMCDEIIAD00870246;2025;4;1;1;1;S;32;2191;1;;6;1;;1;1;1;1;;1;1;1;1;2;2;2;6;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;0;12;;12;12;;12;0;12;;12;12;;12;0;96;0;98;0;0;0;2;2;2;2;2;1
TQRMNOPTYHKNOOCDEIIAD00870660;2025;4;1;1;1;S;32;4191;2;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;2;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;1;1;0;1;0;12;;12;12;;12;0;12;;12;12;;12;0;1;0;96;0;0;0;2;2;2;2;2;0
TQRMNORRQHKNOOCDEIIAD00869882;2025;4;1;1;1;S;32;3409;2;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;2;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;0;12;;12;12;;12;0;12;;12;12;;12;0;1;2;97;0;0;0;2;2;2;2;2;0
TQRMNORRRHKNOOCDEIIAD00871431;2025;4;1;1;1;S;32;4672;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;795000;2;;2;2;;2;795000;7;;7;7;;4;8248;1;0;98;0;0;0;2;2;2;1;2;2
TQRMNOPWVHKNOQCDEIIAD00876805;2025;4;1;1;1;S;32;1167;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1800000;7;;6;7;;5;1800000;10;;10;10;;8;1783;1;0;98;0;0;0;2;2;2;2;2;0
TQRMNORVWHKNOQCDEIIAD00873347;2025;4;1;1;1;S;32;1938;2;;4;1;;9;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;2;2;2;0;2;0;1;;4;electricidad;1;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;12;;12;12;;12;0;12;;12;12;;12;0;1;0;98;0;0;0;2;2;2;2;2;1
TQRMNORVYHKNOQCDEIIAD00866908;2025;4;1;1;1;S;32;1938;2;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;2;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;1;0;1;1200000;4;;4;4;;3;1200000;9;;9;9;;6;2261;1;0;98;0;0;0;2;2;2;2;2;1
TQRMNORWPHKNOQCDEIIAD00869221;2025;4;1;1;1;S;32;1313;2;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;4;1;1;1;1;1;2;2;0;2;0;2;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;3040000;9;;9;9;;7;1520000;10;;9;9;;8;2836;1;2;98;0;0;0;2;2;2;2;2;1
TQRMNOPXPHKOLQCDEIIAD00874930;2025;4;1;1;1;S;32;1329;4;;1;1;;2;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;;1;;3;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;1000000;4;;3;4;;3;1000000;8;;8;8;;6;1594;1;0;98;0;0;0;2;2;2;2;2;0
TQRMNORQVHKOLQCDEIIAD00872607;2025;4;1;1;1;S;32;3183;2;;5;1;;1;1;1;1;;1;1;1;1;2;2;2;5;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;5;3;2;3950000;10;;9;10;;9;790000;7;;7;7;;4;4600;1;2;98;0;0;0;2;2;2;2;2;0
TQRMNORQXHKOLQCDEIIAD00894150;2025;4;1;1;1;S;32;892;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;1;2;0;2;0;3;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;1400000;5;;5;5;;4;1400000;9;;9;9;;7;1029;1;0;98;0;0;0;2;2;2;2;2;0
TQRMNOQPPHKOMRCDEIIAD00891060;2025;4;1;1;1;S;32;4253;2;;3;1;;2;1;1;1;;1;1;2;1;2;2;2;3;1;2;0;2;2;1;2;0;2;0;1;;1;;1;1;2;0;0;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;1160000;4;;4;4;;3;290000;2;;2;2;;1;8569;1;0;2;3;0;0;2;2;2;2;2;0
TQRMNOQPRHKOMRCDEIIAD00873985;2025;4;1;1;1;S;32;2388;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;600000;2;;1;2;;1;600000;6;;6;6;;3;4541;1;0;98;0;0;0;2;2;2;2;2;1
TQRMNORUQHKOMRCDEIIAD00876877;2025;4;1;1;1;S;32;3227;2;;4;1;;1;2;1;1;;1;1;1;1;2;1;2;4;3;2;0;1;2;2;2;0;2;0;4;;1;;1;1;2;0;0;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;490000;1;;1;1;;1;122500;1;;1;1;;1;4785;1;0;2;3;0;0;1;2;2;2;2;0
TQRMNORURHKOMRCDEIIAD00872518;2025;4;1;1;1;S;32;1827;2;;6;1;;2;1;1;1;;1;1;1;1;2;2;2;6;5;2;0;1;1;2;2;0;2;0;2;;1;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;1;2;2;2;4;0;4;0;12;;12;12;;12;0;12;;12;12;;12;0;2;0;98;0;0;0;2;2;1;2;2;2
TQRMNORUSHKOMRCDEIIAD00873996;2025;4;1;1;1;S;32;2388;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;624000;2;;2;2;;1;624000;6;;6;6;;3;4541;1;0;98;0;0;0;2;2;2;2;2;1
TQRMNOUVYHKOONCDEIIAD00868947;2025;4;1;1;1;S;32;2683;2;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;1;2;2;2;1;0;1;680000;2;;2;2;;1;680000;7;;6;6;;4;3641;1;0;98;0;0;0;2;2;2;2;2;1
TQRMNPQWRHKOONCDEIIAD00872673;2025;4;1;1;1;S;32;1324;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;1;1;1;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;1030000;4;;3;4;;3;1030000;8;;8;8;;6;1857;96;0;98;0;0;0;2;2;2;2;2;1
TQRMNOQSQHKOOPCDEIIAD00870661;2025;4;1;1;1;S;32;2146;2;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;2;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;700000;2;;2;2;;2;700000;7;;7;7;;4;2406;1;0;98;0;0;0;2;2;2;2;2;1
TQRMNOQSRHKOOPCDEIIAD00870876;2025;4;1;1;1;S;32;2146;2;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;2;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;495000;1;;1;1;;1;495000;5;;5;5;;2;2406;97;0;98;0;0;0;2;2;2;2;2;1
TQRMNORSXHJMLOCDEFIAH00881276;2025;4;1;1;43;S;2;581;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;2000000;7;8;8;7;;8;2000000;10;10;10;10;;10;577;1;0;98;0;0;0;2;2;2;2;2;1
TQRMNOTPPHJMLOCDEFIAH00892966;2025;4;1;1;43;S;2;581;2;;1;1;;4;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;1;0;1;600000;2;2;2;2;;2;600000;6;6;6;6;;6;799;1;0;98;0;0;0;2;2;2;2;2;0
TQRMNOTPQHJMLOCDEFIAH00893114;2025;4;1;1;43;S;2;995;2;;1;1;;4;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;0;0;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;1120000;4;5;5;4;;5;560000;5;6;5;5;;5;1227;1;0;98;0;0;0;1;2;2;2;2;0
TQRMNOTPSHJMLOCDEFIAH00873946;2025;4;1;1;43;S;2;1085;2;;1;1;;2;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;;2;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;1;0;1;1000000;4;4;4;4;;4;1000000;8;8;8;8;;8;1487;1;0;98;0;0;0;2;2;2;2;2;0
TQRMNOQQYHJMLPCDEFIAH00875306;2025;4;1;1;43;S;2;1027;1;;4;1;;2;1;1;1;;1;1;1;1;1;2;2;4;4;2;0;1;2;1;2;0;2;0;1;;1;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;1;4;2160000;8;8;8;7;;9;432000;4;4;4;4;;4;2219;2;0;3;0;0;0;2;2;2;2;2;1
TQRMNOQRQHJMLPCDEFIAH00876796;2025;4;1;1;43;S;2;780;1;;1;1;;2;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;1;2;0;2;0;1;;1;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;530000;1;2;2;1;;2;530000;5;5;5;5;;5;1301;1;0;98;0;0;0;2;2;2;2;2;2
TQRMNOQRRHJMLPCDEFIAH00876797;2025;4;1;1;43;S;2;564;1;;1;1;;2;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1110000;4;5;4;4;;4;1110000;9;9;9;9;;8;763;1;0;98;0;0;0;2;2;2;2;2;1
TQRMNOQRSHJMLPCDEFIAH00873290;2025;4;1;1;43;S;2;907;1;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;1;2;0;2;0;6;;2;;1;1;2;0;0;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;3;1;2;650000;2;2;2;2;;2;216666,67;2;2;1;1;;2;1689;2;0;1;0;0;0;2;2;2;2;2;0
TQRMNORXTHJMLPCDEFIAH00881476;2025;4;1;1;43;S;2;783;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;0;0;2;2;2;2;2;2;1;1;2;2;2;2;2;1;2;1;1;1;1;2;2;2;3;0;3;1211000;5;5;5;5;;5;403666,67;4;4;4;4;;4;1117;1;0;2;3;0;0;2;2;2;2;2;0
TQRMNORXUHJMLPCDEFIAH00873999;2025;4;1;1;43;S;2;624;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;2;98;0;0;0;2;2;2;2;2;1
TQRMNORXVHJMLPCDEFIAH00873303;2025;4;1;1;43;S;2;624;1;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;0;12;12;12;12;;12;0;12;12;12;12;;12;0;2;0;98;0;0;0;2;2;2;2;2;0
TQRMNORXWHJMLPCDEFIAH00893712;2025;4;1;1;43;S;2;785;1;;4;1;;4;1;1;1;;1;1;1;1;1;2;2;4;3;1;1;1;1;1;2;0;2;0;1;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;4000000;10;10;10;10;;10;1000000;8;9;8;8;;8;1478;1;2;98;0;0;0;2;2;2;2;2;0
TQRMNOPRRHJMLSCDEFIAH00874690;2025;4;1;1;43;S;2;648;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;1;2;0;2;0;1;;1;;1;2;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;600000;2;2;2;2;;2;300000;2;3;2;2;;2;1752;1;2;98;0;0;0;2;2;2;2;2;1
TQRMNOPRTHJMLSCDEFIAH00876909;2025;4;1;1;43;S;2;779;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1200000;5;5;5;5;;5;1200000;9;9;9;9;;9;1020;1;0;98;0;0;0;2;2;2;2;2;1
TQRMNOPRVHJMLSCDEFIAH00892607;2025;4;1;1;43;S;2;1052;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;1;2;2;2;1;0;1;1100000;4;4;4;4;;4;1100000;9;9;9;9;;8;1442;1;0;98;0;0;0;2;2;2;2;2;0
TQRMNOQTVHJMLSCDEFIAH00874127;2025;4;1;1;43;S;2;670;2;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;0;3;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;2;98;0;0;0;2;2;2;2;2;0
TQRMNOQUSHJMLSCDEFIAH00876126;2025;4;1;1;43;S;2;648;1;;6;1;;1;1;1;1;;1;1;1;1;2;2;2;6;1;1;1;1;2;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2;2;2;0;2;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;2;0;0;0;2;2;2;2;2;1
TQRMNOQUTHJMLSCDEFIAH00872709;2025;4;1;1;43;S;2;1052;1;;1;1;;1;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;1;2;0;2;0;1;;2;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1800000;7;7;7;7;;7;1800000;10;10;10;10;;10;1418;1;0;98;0;0;0;2;2;2;2;2;0
TQRMNOQRUHJMLUCDEFIAH00892323;2025;4;1;1;43;S;2;495;2;;1;1;;4;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;0;2;1800000;7;7;7;6;;7;900000;8;8;8;8;;8;1253;1;2;98;0;0;0;2;2;2;2;2;0
TQRMNOQRXHJMLUCDEFIAH00874253;2025;4;1;1;43;S;2;563;1;;2;1;;3;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;98;0;0;0;2;2;2;2;2;1
TQRMNOQRYHJMLUCDEFIAH00872719;2025;4;1;1;43;S;2;588;1;;3;1;;3;1;1;1;;1;1;1;1;2;2;2;3;1;1;2;1;2;1;2;0;2;0;1;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;96;0;0;0;2;2;2;2;2;0
TQRMNOQSPHJMLUCDEFIAH00875938;2025;4;1;1;43;S;2;818;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;1;2;0;2;0;1;;1;;1;1;2;0;0;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;4;1;3;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;2;98;0;0;0;1;2;2;2;2;0
TQRMNOPVRHMOMMCDEFIAH00893716;2025;4;1;1;43;S;2;727;1;;4;1;;4;1;1;1;;1;1;1;3;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;0;12;12;12;12;;12;0;12;12;12;12;;12;0;2;0;1;0;0;0;2;2;2;2;2;1
TQRMNOQYXHMOMMCDEFIAH00888639;2025;4;1;1;43;S;2;1074;1;;2;2;;4;2;1;1;;1;1;1;2;2;2;2;2;2;2;0;1;1;2;2;0;2;0;6;;2;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;1;1;2;2;2;4;0;4;0;12;12;12;12;;12;0;12;12;12;12;;12;0;2;3;1;0;0;0;1;2;2;2;2;0
TQRMNORPPHMOMMCDEFIAH00892058;2025;4;1;1;43;S;2;840;1;;2;1;;4;1;1;1;;1;1;1;2;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;0;0;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;1;1;2;2;2;3;0;3;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;2;3;0;0;1;2;2;2;2;0
TQRMNORPQHMOMMCDEFIAH00888607;2025;4;1;1;43;S;2;961;1;;2;1;;4;1;1;1;;1;1;1;2;2;2;2;2;1;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;630000;2;2;2;2;;2;315000;3;3;2;3;;3;2702;1;2;98;0;0;0;2;2;2;2;2;1
TQRMNOSRWHMOMMCDEFIAH00888608;2025;4;1;1;43;S;2;697;1;;2;1;;6;1;1;1;;1;1;1;2;2;2;2;2;1;2;0;1;1;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;1720000;6;7;7;6;;7;860000;8;8;7;7;;8;1963;1;2;98;0;0;0;2;2;2;2;2;1
TQRMNORVQHJKKMCDEFJAH00873166;2025;4;1;1;43;N;3;422;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;790000;2;3;3;;3;3;790000;7;7;7;;8;7;650;1;0;98;0;0;0;2;2;2;2;2;1
TQRMNORVSHJKKMCDEFJAH00874504;2025;4;1;1;43;N;3;343;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;0;0;0;0;;0;0;0;0;0;0;;0;0;538;1;0;98;0;0;0;2;2;2;2;2;0
TQRMNORVVHJKKMCDEFJAH00876617;2025;4;1;1;43;N;3;422;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;96;0;0;0;2;2;2;2;2;1
TQRMNOUWQHJKKMCDEFJAH00895315;2025;4;1;1;43;N;3;283;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;3;;1;;1;2;2;0;0;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;437000;1;1;1;;1;1;437000;4;5;4;;5;4;339;1;0;98;0;0;0;2;2;2;2;2;0
TQRMNOUWRHJKKMCDEFJAH00876618;2025;4;1;1;43;N;3;520;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;;1;;1;2;2;0;0;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;1100000;4;4;4;;4;5;1100000;9;9;9;;9;9;750;1;0;98;0;0;0;2;2;2;2;2;0
TQRMNOPXSHJKKSCDEFJAH00874040;2025;4;1;1;43;N;3;319;2;;4;1;;9;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;3;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;1500000;6;6;6;;6;7;500000;5;5;5;;5;5;602;2;0;98;0;0;0;2;2;2;2;2;0
TQRMNOPQPHJLKRCDEFJAH00893658;2025;4;1;1;43;N;3;364;2;;4;1;;9;1;1;1;;1;1;1;1;2;2;2;4;3;1;1;1;1;2;2;0;2;0;1;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;0;2;1150000;4;5;5;;5;5;575000;6;6;5;;6;5;598;1;2;98;0;0;0;2;2;2;2;2;0
TQRMNOQXUHJLKRCDEFJAH00894254;2025;4;1;1;43;N;3;218;2;;3;1;;9;1;1;1;;1;1;1;1;2;1;2;3;1;2;0;1;1;2;2;0;2;0;5;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;0;2;1940000;7;7;7;;8;8;970000;8;8;8;;9;8;370;1;2;98;0;0;0;2;2;2;2;2;0
TQRMNOQXWHJLKRCDEFJAH00892283;2025;4;1;1;43;N;3;309;2;;3;1;;9;1;1;1;;1;1;1;1;2;1;2;3;2;1;1;1;1;2;2;0;1;1;3;;1;;1;2;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;0;2;700000;2;2;2;;2;2;350000;3;3;3;;3;3;300;1;2;98;0;0;0;2;2;2;2;2;0
TQRMNOPWSHJLKTCDEFJAH00894416;2025;4;1;1;43;N;3;294;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;3;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;2000000;7;8;8;;8;8;2000000;10;10;10;;10;10;404;1;0;96;0;0;0;2;2;2;2;2;0
TQRMNOQXXHJLKTCDEFJAH00894565;2025;4;1;1;43;N;3;243;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;1;0;1;1100000;4;4;4;;4;5;1100000;9;9;9;;9;9;280;1;0;98;0;0;0;2;2;2;2;2;0
TQRMNOQXYHJLKTCDEFJAH00876542;2025;4;1;1;43;N;3;315;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;3;;1;;1;2;2;0;0;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;200000;1;1;1;;1;1;200000;1;1;1;;1;1;316;1;0;98;0;0;0;2;2;2;2;2;0
TQRMNOQYPHJLKTCDEFJAH00873269;2025;4;2;1;43;N;3;243;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;2;1;1;1;1;2;2;2;0;2;0;3;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;1;0;1;1140000;4;5;5;;5;5;1140000;9;9;9;;9;9;280;1;0;98;0;0;0;2;2;2;2;2;0
TQRMNORWSHJLKTCDEFJAH00882505;2025;4;1;1;43;N;3;401;2;;4;1;;9;1;1;1;;1;1;1;1;2;2;2;4;3;1;1;1;1;1;2;0;2;0;3;;1;;1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;1;2;2;2;2;0;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;98;0;0;0;1;2;2;2;2;0
